trade_date,open,high,low,close,vol,amount,adj_factor
20250227,382.0,383.99,371.01,375.5,168446.14,6350435.99,1.0
20250228,371.1,374.77,359.01,361.82,239304.29,8762214.822,1.0
20250303,369.0,370.0,357.79,360.21,152078.22,5524500.397,1.0
20250304,340.03,348.0,338.03,344.84,263453.3,9062924.96,1.0
20250305,347.0,355.19,347.0,353.96,139068.86,4885879.812,1.0
20250306,360.18,362.17,357.0,358.93,114600.99,4120637.645,1.0
20250307,358.9,361.0,355.24,356.4,87584.13,3131517.605,1.0
20250310,355.9,357.39,349.0,351.0,99176.6,3484351.089,1.0
20250311,345.0,351.77,344.88,350.38,95369.97,3314689.326,1.0
20250312,354.45,359.88,351.0,351.0,129510.56,4593312.533,1.0
20250313,351.87,357.36,351.13,354.5,102210.85,3624758.941,1.0
20250314,357.0,377.18,355.62,375.94,224697.18,8292987.454,1.0
20250317,382.32,383.0,375.96,380.25,133068.87,5060211.613,1.0
20250318,388.55,390.0,380.01,384.57,173338.78,6672881.109,1.0
20250319,384.53,399.0,382.54,397.07,188351.5,7404859.765,1.0
20250320,400.0,403.4,395.99,399.99,159412.84,6372989.565,1.0
20250321,393.01,393.31,370.0,372.0,282106.76,10685254.371,1.0
20250324,377.0,378.5,367.86,375.36,147894.05,5522974.12,1.0
20250325,377.98,379.6,368.98,369.59,123085.36,4595791.802,1.0
20250326,369.59,379.0,368.0,376.01,120204.84,4503762.855,1.0
20250327,376.1,391.28,376.09,386.5,144394.37,5554865.371,1.0
20250328,386.5,390.8,381.5,382.5,114939.82,4428715.749,1.0
20250331,380.0,383.28,374.0,374.9,115783.91,4370400.299,1.0
20250401,377.77,377.87,364.36,365.5,154071.99,5663384.88,1.0
20250402,365.0,365.67,358.88,360.5,117100.41,4226638.863,1.0
20250403,355.5,361.53,354.26,357.51,101023.22,3618676.87,1.0
20250407,333.34,337.7,321.76,321.76,273498.4,8911483.834,1.0
20250408,321.76,335.88,318.0,327.51,274643.51,8924529.993,1.0
20250409,319.8,328.0,313.66,324.6,211938.56,6822376.377,1.0
20250410,334.5,347.06,334.0,336.4,210895.78,7165511.481,1.0
20250411,337.0,357.55,336.4,354.98,189944.93,6621821.827,1.0
20250414,363.2,363.7,355.6,359.0,142069.17,5115484.103,1.0
20250415,364.6,365.0,357.33,359.97,116515.57,4195947.009,1.0
20250416,356.62,357.0,348.1,352.15,131827.93,4618462.218,1.0
20250417,349.94,353.45,346.67,349.68,85288.64,2985985.219,1.0
20250418,347.9,347.9,344.0,346.0,73860.13,2553879.767,1.0
20250421,346.0,349.87,345.24,348.76,74953.41,2609226.235,1.0
20250422,348.76,356.93,346.78,354.84,112122.06,3956085.869,1.0
20250423,377.0,378.0,367.23,371.99,247926.89,9216822.11,1.0
20250424,372.48,374.6,363.35,366.0,150892.11,5557113.199,1.0
20250425,370.0,375.3,368.1,370.83,133869.42,4975314.905,1.0
20250428,367.13,367.13,356.56,360.0,179783.2,6459136.36,1.0
20250429,359.1,360.63,353.0,355.0,118983.07,4237606.41,1.0
20250430,354.9,354.93,349.3,353.09,130479.47,4599074.535,1.0
20250506,360.0,362.3,355.92,359.96,148293.53,5326196.143,1.0
20250507,365.0,365.68,358.14,359.2,108839.9,3937980.382,1.0
20250508,356.52,361.98,355.7,359.28,83381.69,2994908.337,1.0
20250509,360.75,366.0,359.3,363.22,143726.16,5218995.471,1.0
20250512,365.0,370.28,360.58,370.28,161370.17,5890708.994,1.0
20250513,376.0,376.58,366.03,366.5,131771.07,4874657.844,1.0
20250514,366.5,373.1,363.36,373.1,135693.07,5012059.707,1.0
20250515,373.0,385.0,369.28,376.8,208801.37,7894571.015,1.0
20250516,375.03,390.99,373.58,389.17,229327.94,8858484.484,1.0
20250519,388.0,388.0,377.0,382.81,161372.81,6159126.224,1.0
20250520,383.5,394.8,381.5,394.8,172099.91,6705400.029,1.0
20250521,393.94,404.0,391.01,400.0,199478.86,7967115.092,1.0
20250522,399.98,405.56,398.0,398.8,146362.8,5868800.084,1.0
20250523,399.0,416.98,398.13,405.0,235574.18,9627525.188,1.0
20250526,401.81,403.0,380.0,381.0,309550.63,12014228.946,1.0
20250527,375.88,381.0,368.88,372.41,230275.44,8594833.865,1.0
20250528,372.41,372.95,362.07,362.88,177753.88,6513230.209,1.0
20250529,359.59,366.0,355.08,361.13,192061.13,6942900.395,1.0
20250530,357.02,358.8,351.3,352.3,190559.91,6733498.591,1.0
20250603,351.25,357.99,349.0,356.0,181892.7,6453885.813,1.0
20250604,359.5,364.32,358.15,360.52,146904.1,5311224.037,1.0
20250605,362.39,362.74,356.03,360.75,108612.75,3908084.318,1.0
20250606,361.0,362.38,357.5,359.96,89697.68,3228098.168,1.0
20250609,356.12,356.41,345.11,348.14,255091.34,8932441.523,1.0
20250610,349.6,355.0,348.23,353.13,171785.88,6042960.183,1.0
20250611,354.01,365.98,354.01,361.99,203106.74,7326544.794,1.0
20250612,359.89,359.89,353.01,353.24,144046.96,5117764.844,1.0
20250613,349.5,349.91,341.49,346.0,210239.87,7256548.254,1.0
20250616,345.99,347.04,340.8,344.43,102284.05,3508947.839,1.0
20250617,344.0,346.4,342.4,343.74,70045.3,2408912.944,1.0
20250618,342.82,349.2,341.97,346.95,102896.97,3565398.002,1.0
20250619,344.03,345.29,340.35,340.5,100381.21,3437688.887,1.0
20250620,340.03,342.97,339.8,340.25,73538.16,2507526.43,1.0
20250623,336.85,339.71,333.6,338.2,94593.34,3185477.391,1.0
20250624,341.23,346.2,341.23,343.38,144712.59,4979495.319,1.0
20250625,345.99,349.73,343.02,349.27,125738.27,4352301.72,1.0
20250626,344.31,344.31,336.83,337.44,204932.14,6967640.374,1.0
20250627,334.0,336.72,333.44,334.24,138617.49,4633461.708,1.0
20250630,334.24,334.24,328.59,331.91,144003.44,4768270.278,1.0
20250701,330.3,333.35,328.79,331.34,88518.04,2931303.337,1.0
20250702,332.0,333.86,328.93,330.66,93270.11,3083342.65,1.0
20250703,330.98,335.25,330.67,334.56,123497.81,4123732.531,1.0
20250704,332.55,334.99,329.77,331.0,104103.55,3454495.463,1.0
20250707,329.2,330.49,328.44,328.59,88207.72,2901015.557,1.0
20250708,327.0,329.78,325.72,326.88,116918.14,3825413.668,1.0
20250709,326.9,328.21,325.78,325.8,121633.11,3969384.13,1.0
20250710,325.81,326.09,318.85,321.23,210022.06,6741345.468,1.0
20250711,319.9,326.85,319.02,323.91,168269.83,5456832.018,1.0
20250714,323.91,323.91,317.56,318.49,172309.14,5502331.854,1.0
20250715,318.2,325.0,318.0,323.05,162790.94,5252631.322,1.0
20250716,323.06,325.91,323.06,323.72,110758.35,3594544.238,1.0
20250717,325.0,328.72,324.1,328.02,156891.35,5138610.961,1.0
20250718,329.13,329.5,325.25,329.11,136866.49,4482466.755,1.0
20250721,327.99,334.12,327.26,334.12,153945.03,5102459.146,1.0
20250722,335.0,342.01,333.21,341.69,214164.17,7227731.007,1.0
20250723,342.09,343.0,337.0,338.07,158907.35,5395840.274,1.0
20250724,338.08,346.54,337.63,342.72,189063.27,6489370.096,1.0
20250725,341.0,341.4,335.0,337.93,157040.76,5307866.611,1.0
20250728,337.93,339.1,335.53,337.0,117056.7,3947000.994,1.0
20250729,112.01,112.5,109.77,111.42,387359.84,4322742.015,1.0
20250730,108.05,111.16,107.12,108.7,524834.27,5743878.668,1.0
20250731,108.2,108.2,105.0,105.24,599499.43,6344900.791,1.0
20250801,104.95,106.24,104.36,105.8,362336.92,3816659.558,1.0
20250804,104.0,105.14,102.57,104.88,412936.94,4293903.59,1.0
20250805,104.88,105.21,103.78,104.86,338349.86,3539636.64,1.0
20250806,104.86,105.0,103.9,104.35,305619.6,3184784.993,1.0
20250807,104.27,106.43,104.16,105.33,428762.98,4526612.773,1.0
20250808,105.0,105.03,103.91,103.93,326614.61,3405317.252,1.0
20250811,103.88,105.66,103.23,105.52,356697.9,3741329.572,1.0
20250812,105.4,106.43,104.7,105.67,312195.04,3302639.096,1.0
20250813,106.29,107.65,105.84,106.83,459830.14,4908744.877,1.0
20250814,107.37,107.5,105.79,106.37,419547.93,4478119.017,1.0
20250815,105.85,106.64,105.32,106.07,361353.46,3831047.052,1.0
20250818,105.66,109.49,105.66,108.37,619251.73,6680761.816,1.0
20250819,108.67,108.92,107.18,107.63,389735.19,4205349.329,1.0
20250820,107.18,108.26,106.01,108.25,385053.45,4130459.252,1.0
20250821,107.8,108.83,107.0,107.1,449463.78,4843670.255,1.0
20250822,107.11,110.97,107.11,110.66,763120.05,8351469.726,1.0
20250825,111.31,112.49,110.31,111.61,611627.58,6803182.883,1.0
20250826,111.75,114.69,110.71,113.75,692915.85,7850511.029,1.0
20250827,113.96,114.06,110.66,110.68,689746.93,7761766.931,1.0
20250828,109.39,110.19,107.11,109.32,762521.99,8278465.956,1.0
20250829,108.88,116.59,108.12,114.06,1144901.94,12973326.091,1.0
20250901,108.5,111.48,108.5,109.7,1329867.38,14546890.247,1.0
20250902,108.79,111.1,108.6,110.02,773224.1,8495472.755,1.0
20250903,110.5,110.73,107.01,107.21,735223.27,7975948.716,1.0
20250904,106.59,107.09,103.71,104.0,815740.74,8588835.881,1.0
20250905,103.86,107.5,103.11,107.26,787523.85,8307907.948,1.0
20250908,106.15,107.13,105.51,106.25,555923.45,5910440.232,1.0
20250909,106.0,107.2,105.27,105.49,381636.22,4049249.507,1.0
20250910,105.52,106.45,105.02,105.2,322368.95,3401353.898,1.0
20250911,105.25,106.6,104.89,106.59,537781.49,5683446.689,1.0
20250912,106.6,107.58,105.9,105.91,455910.18,4859782.579,1.0
20250915,106.0,110.85,106.0,108.7,974804.07,10620465.041,1.0
20250916,109.0,109.0,107.22,107.8,533160.21,5753437.964,1.0
20250917,108.2,112.0,108.2,110.99,981239.71,10827682.692,1.0
20250918,110.99,112.8,108.56,109.71,934013.8,10362193.293,1.0
20250919,109.8,110.8,109.0,109.09,472977.48,5188176.204,1.0
20250922,108.87,108.91,107.15,107.99,491559.23,5293961.578,1.0
20250923,107.45,107.69,104.64,105.6,650962.62,6888232.046,1.0
20250924,105.0,105.83,104.0,105.71,548162.27,5758922.305,1.0
20250925,105.34,108.8,104.87,107.5,693482.04,7421942.405,1.0
20250926,107.45,111.23,107.0,107.29,756612.07,8250492.997,1.0
20250929,107.0,109.14,106.39,108.61,613983.68,6621874.267,1.0
20250930,108.19,109.98,107.76,109.21,567755.5,6200518.75,1.0
20251009,108.67,112.48,108.07,110.6,1008721.97,11196004.667,1.0
20251010,110.55,110.55,107.58,107.79,590102.53,6420415.513,1.0
20251013,105.0,105.98,104.1,105.69,744429.8,7841774.365,1.0
20251014,106.68,109.36,105.62,105.99,767786.27,8244228.529,1.0
20251015,106.45,107.51,105.5,107.1,475791.33,5063179.652,1.0
20251016,107.0,109.3,106.51,106.96,523096.38,5628738.804,1.0
20251017,106.6,106.63,104.26,104.43,625724.94,6576614.911,1.0
20251020,105.22,105.63,104.08,104.52,355614.52,3721699.722,1.0
20251021,104.69,105.07,104.24,104.76,299074.19,3133789.475,1.0
20251022,104.1,104.32,103.37,103.78,357874.19,3715302.136,1.0
20251023,103.3,103.73,102.0,103.69,378603.42,3889661.811,1.0
20251024,103.98,104.37,103.61,103.76,305542.68,3173964.302,1.0
20251027,104.0,104.97,103.88,104.01,345987.84,3607756.848,1.0
20251028,104.02,104.32,103.5,103.72,265415.83,2755526.047,1.0
20251029,103.73,105.18,103.0,104.52,397340.4,4128608.369,1.0
20251030,104.0,104.86,103.5,103.61,358989.45,3733925.603,1.0
20251031,101.0,101.32,100.0,100.79,637052.59,6418551.106,1.0
20251103,100.79,100.99,98.5,99.6,551670.21,5472679.665,1.0
20251104,99.0,99.54,97.71,97.8,435017.04,4274197.474,1.0
20251105,96.66,96.66,94.73,95.8,587215.1,5617215.879,1.0
20251106,95.58,97.75,95.4,97.52,402003.67,3897723.836,1.0
20251107,97.0,98.15,96.83,97.2,322560.73,3145817.991,1.0
20251110,97.35,100.35,97.35,99.39,554876.9,5513238.813,1.0
20251111,99.5,99.78,98.14,98.71,319857.88,3161124.11,1.0
20251112,98.8,98.99,97.54,97.77,260643.35,2555847.684,1.0
20251113,97.01,100.5,97.01,99.83,579990.22,5759429.264,1.0
20251114,99.0,100.5,98.33,98.37,342984.66,3396134.916,1.0
20251117,97.8,98.59,97.25,98.08,207247.59,2029207.779,1.0
20251118,97.54,97.85,96.02,96.49,304756.45,2949162.765,1.0
20251119,96.4,96.66,95.01,95.17,348292.35,3327809.284,1.0
20251120,95.17,95.5,93.5,93.61,391810.87,3692348.085,1.0
20251121,92.49,94.39,91.7,92.7,451713.13,4182916.493,1.0
20251124,93.1,94.41,92.2,93.93,327302.13,3064736.739,1.0
20251125,94.0,95.38,93.7,93.91,277488.87,2620855.758,1.0
20251126,94.75,95.44,94.45,95.09,306576.97,2914626.393,1.0
20251127,94.6,95.16,94.22,94.29,202279.96,1915349.541,1.0
20251128,94.6,95.23,94.2,95.17,219350.62,2080615.71,1.0
20251201,95.39,96.3,95.14,95.77,233712.72,2237016.414,1.0
20251202,96.42,97.8,96.25,96.62,359217.46,3483571.735,1.0
20251203,96.64,96.65,94.89,95.05,231572.84,2207429.346,1.0
20251204,94.92,95.29,94.2,95.24,166141.64,1576759.405,1.0
20251205,95.29,96.22,94.71,95.98,211618.47,2021250.209,1.0
20251208,96.21,97.15,96.21,96.53,247804.98,2397261.754,1.0
20251209,96.21,96.66,95.7,96.03,163227.02,1568057.388,1.0
20251210,95.6,96.65,94.9,96.47,198402.24,1902988.18,1.0
20251211,96.98,97.12,95.85,96.23,250907.67,2422448.208,1.0
20251212,96.2,97.7,95.65,97.0,554620.88,5390456.375,1.0
20251215,96.55,97.16,95.53,95.53,293300.99,2824248.327,1.0
20251216,95.5,95.7,94.14,94.25,258767.71,2450336.536,1.0
20251217,94.5,95.7,93.68,95.21,272825.0,2584139.145,1.0
20251218,94.39,94.6,93.5,93.53,252797.34,2376126.962,1.0
20251219,94.0,95.27,93.73,94.23,272067.94,2573037.718,1.0
20251222,94.7,95.36,94.25,94.37,206234.82,1952361.858,1.0
20251223,94.5,95.5,94.5,94.81,236617.41,2247679.864,1.0
20251224,94.8,94.8,94.05,94.42,192809.95,1819358.259,1.0
20251225,94.43,95.23,94.12,94.84,182201.63,1725723.851,1.0
20251226,95.28,101.45,95.25,100.01,1020958.95,10178557.962,1.0
20251229,100.5,101.3,99.6,100.21,519166.96,5209488.142,1.0
20251230,99.26,100.15,98.74,99.75,318756.38,3174697.986,1.0
20251231,99.98,100.2,97.38,97.72,402858.87,3955310.311,1.0
20260105,98.4,99.48,97.9,98.11,382625.21,3762797.878,1.0
20260106,98.22,100.5,98.12,99.99,521784.86,5185026.166,1.0
20260107,99.96,99.96,97.06,97.6,560848.81,5502570.731,1.0
20260108,97.2,97.2,96.33,96.88,300654.75,2908439.429,1.0
20260109,97.05,97.95,96.9,97.01,350340.58,3412630.185,1.0
20260112,97.01,98.0,96.3,97.47,425257.19,4125432.529,1.0
20260113,99.0,99.6,96.88,97.19,498722.72,4905229.942,1.0
20260114,96.81,97.74,95.51,96.1,514749.73,4975154.616,1.0
20260115,96.08,96.64,95.6,95.67,295635.46,2835803.09,1.0
20260116,96.7,97.44,95.6,95.86,384588.02,3705328.916,1.0
20260119,96.81,97.3,95.77,96.19,334927.15,3227653.862,1.0
20260120,96.22,96.26,94.68,94.74,389149.47,3699337.566,1.0
20260121,94.01,94.94,94.0,94.1,308333.93,2910327.666,1.0
20260122,94.72,95.13,93.89,94.12,291014.25,2741536.605,1.0
20260123,94.24,94.36,93.51,93.65,383302.72,3598066.421,1.0
20260126,93.65,93.66,92.5,92.63,375459.61,3485372.554,1.0
20260127,92.67,92.99,91.8,91.81,362980.92,3340756.01,1.0
20260128,91.8,93.5,90.01,93.34,715566.18,6553150.013,1.0
20260129,92.66,92.92,91.61,92.31,371824.81,3423462.525,1.0
20260130,92.27,92.27,90.7,90.89,329175.6,3001871.204,1.0
20260202,88.0,89.09,86.97,87.05,646973.85,5676850.727,1.0
20260203,87.2,87.4,85.88,87.37,377826.85,3275997.179,1.0
20260204,86.99,89.33,86.45,89.14,376504.71,3322530.225,1.0
20260205,88.5,91.23,88.33,90.11,354240.31,3184480.193,1.0
20260206,89.39,90.66,89.0,89.82,247087.79,2217096.985,1.0
20260209,90.5,90.65,89.83,90.06,208179.51,1875980.039,1.0
20260210,90.0,91.57,89.84,90.81,267604.81,2434219.975,1.0
20260211,90.88,92.95,90.88,92.28,396949.59,3662117.779,1.0
20260212,92.29,92.35,91.08,91.16,230313.32,2106032.227,1.0
20260213,90.05,91.09,89.88,90.27,217338.87,1963579.417,1.0
20260224,91.98,91.99,90.61,90.87,206444.58,1879888.761,1.0
20260225,90.89,92.79,90.89,91.45,324780.1,2985714.58,1.0
20260226,91.4,91.4,89.61,89.85,291018.94,2619922.211,1.0
20260227,89.4,89.94,89.1,89.32,219340.83,1962319.079,1.0
20260302,88.0,97.25,87.72,96.79,1435136.88,13507227.574,1.0
20260303,96.39,96.99,93.99,95.21,865741.45,8272503.576,1.0
20260304,95.2,96.8,93.7,95.99,700968.92,6674964.518,1.0
20260305,96.8,96.82,93.89,94.47,552439.97,5235746.09,1.0
20260306,96.0,96.0,93.25,93.62,503540.37,4743654.925,1.0
20260309,93.62,98.0,93.0,97.52,1093408.99,10562485.735,1.0
20260310,97.18,97.49,96.08,96.6,507462.43,4907397.251,1.0
20260311,96.75,100.34,95.67,99.22,903743.75,8925093.668,1.0
20260312,99.23,100.69,98.7,99.1,502523.57,4995016.177,1.0
20260313,99.0,100.79,98.3,99.67,519764.82,5199004.697,1.0
20260316,99.67,105.0,98.79,104.62,1087814.26,11184164.655,1.0
20260317,104.63,106.66,102.71,102.87,841388.6,8793237.613,1.0
20260318,102.82,102.82,100.05,101.69,617996.48,6257459.33,1.0
20260319,100.99,103.88,100.47,102.31,531059.39,5450382.395,1.0
20260320,102.0,104.45,101.56,103.03,628783.24,6495105.104,1.0
20260323,103.87,111.82,103.18,107.63,1782445.51,19284919.429,1.0
20260324,108.4,108.4,104.93,106.64,921446.17,9784806.491,1.0
20260325,106.72,107.66,105.28,106.6,662664.89,7061311.678,1.0
20260326,106.62,107.68,102.7,103.14,828120.67,8655663.075,1.0
20260327,103.99,105.89,102.75,105.3,658454.64,6893710.026,1.0
20260330,103.51,108.0,103.25,106.05,727557.23,7713482.118,1.0
20260331,107.0,108.49,105.1,105.25,588659.01,6283345.063,1.0
20260401,105.9,106.5,102.37,102.65,715198.11,7383168.512,1.0
20260402,102.49,103.48,100.5,101.65,604349.47,6153958.208,1.0
20260403,101.8,102.3,99.0,99.01,491745.16,4921224.066,1.0
20260407,99.5,99.77,97.45,97.98,379697.46,3731963.03,1.0
20260408,98.5,101.28,98.11,101.22,562818.4,5621410.29,1.0
20260409,100.21,100.21,98.81,99.03,379062.93,3764528.22,1.0
20260410,99.39,102.2,99.03,101.67,605731.35,6130392.652,1.0
20260413,101.57,104.99,100.81,104.25,663135.98,6887089.022,1.0
20260414,103.0,104.19,102.5,103.82,543342.83,5614541.232,1.0
20260415,103.82,104.77,102.5,103.03,428719.17,4431952.62,1.0
20260416,103.28,105.97,103.28,105.54,643661.46,6763624.067,1.0
20260417,104.99,105.46,103.12,103.78,442047.63,4595671.718,1.0
20260420,103.78,103.95,102.62,102.91,383676.96,3957213.043,1.0
20260421,102.91,103.19,101.33,101.53,432257.69,4398233.495,1.0
20260422,101.11,102.38,100.6,101.62,343733.37,3485648.244,1.0
20260423,101.57,101.59,99.01,99.98,492163.75,4915554.212,1.0
20260424,99.91,99.91,98.7,99.46,337738.78,3348015.919,1.0
20260427,100.0,104.0,99.88,102.34,601670.2,6169037.082,1.0
20260428,101.85,103.3,101.34,101.48,361550.04,3687912.785,1.0
20260429,101.47,105.64,101.0,105.4,1056557.81,11021927.729,1.0
20260430,104.54,105.45,102.37,102.98,600978.53,6206126.903,1.0
20260506,101.7,101.89,100.2,100.75,670487.11,6746578.445,1.0
20260507,101.05,101.26,100.01,100.46,468845.96,4708289.851,1.0
20260508,100.47,101.0,99.8,100.02,382157.5,3823821.998,1.0
20260511,100.02,100.73,99.0,100.44,482810.04,4812920.715,1.0
20260512,99.97,100.1,99.1,99.23,353441.29,3514548.836,1.0
20260513,99.23,99.25,97.81,98.6,456193.52,4481395.884,1.0
20260514,99.0,100.0,98.45,98.73,339179.88,3361151.176,1.0
20260515,98.0,98.03,96.26,96.3,466217.23,4507893.858,1.0
20260518,95.34,95.94,94.3,94.51,354613.17,3359745.463,1.0
20260519,94.51,96.08,93.8,96.0,296184.39,2822346.576,1.0
20260520,95.3,95.49,93.3,93.36,415009.93,3900216.299,1.0
20260521,93.41,96.2,93.41,93.51,373949.74,3540792.199,1.0
20260522,93.55,94.19,92.61,93.75,268591.77,2510615.944,1.0
20260525,95.0,97.21,95.0,95.96,405995.16,3900848.662,1.0
20260526,95.8,96.92,94.51,96.55,386524.35,3720039.551,1.0
20260527,96.0,97.27,94.66,95.22,362373.56,3467882.77,1.0
20260528,95.22,95.99,94.03,95.88,314589.76,2991315.17,1.0
20260529,98.9,99.5,96.13,96.18,606293.93,5901286.621,1.0
20260601,96.18,96.22,93.6,93.65,445980.76,4207350.43,1.0
20260602,96.0,96.88,94.31,96.76,554964.17,5321331.038,1.0
20260603,96.0,96.0,94.5,94.82,370433.74,3514157.745,1.0
20260604,93.6,94.39,93.1,93.44,318711.74,2982999.607,1.0
20260605,93.52,94.0,92.3,93.01,339968.97,3159266.076,1.0
20260608,91.0,92.02,90.3,91.19,316843.95,2885879.183,1.0
20260609,91.22,91.92,90.03,91.89,281926.95,2562232.96109,1.0
20260610,91.0,91.0,90.1,90.31,241286.6,2182297.13741,1.0
20260611,90.1,90.8,88.88,89.8,315087.34,2821436.89548,1.0
20260612,89.9,91.78,89.25,91.6,385351.78,3497028.50468,1.0
20260615,91.61,91.9,90.4,90.82,312979.08,2847656.61685,1.0
20260616,90.35,90.5,89.5,89.64,336018.68,3017362.61274,1.0
20260617,89.0,89.3,87.0,87.47,495267.11,4335318.6677,1.0
20260618,87.0,89.33,86.08,88.13,435789.76,3820166.90992,1.0
20260622,87.0,87.9,84.6,87.59,637242.2,5467321.88639,1.0
20260623,86.91,88.32,84.75,85.0,466216.68,4016365.83408,1.0
20260624,84.5,84.7,82.78,83.3,455735.3,3803649.80554,1.0
20260625,82.8,83.81,81.34,82.2,556432.08,4579273.3254,1.0
20260626,81.51,81.8,78.2,78.2,663208.02,5267490.27775,1.0
20260629,78.2,80.95,77.6,79.64,523707.29,4160734.87256,1.0
20260630,79.58,80.55,78.58,79.7,382043.09,3031865.04919,1.0
20260701,79.9,81.65,78.55,80.66,503176.61,4035250.99665,1.0
20260702,81.9,85.67,81.9,83.57,825046.21,6956783.9553,1.0
20260703,83.73,88.88,83.6,88.47,838981.62,7298140.28407,1.0
20260706,88.52,88.95,86.61,87.54,485828.28,4263991.76189,1.0
20260707,87.66,88.81,85.87,86.26,389469.58,3378987.2892,1.0
20260708,86.01,88.34,85.28,87.8,403809.08,3527472.65703,1.0
20260709,86.5,87.77,85.8,86.87,377392.8,3270884.06204,1.0
20260710,86.84,90.83,84.88,90.0,709332.47,6283278.80427,1.0
